"","header","link","desc","date","author"
"2879","Ukraine Observes Independence Day With Subdued Celebrations","/2023/08/24/world/europe/ukraine-independence-day.html?searchResultPosition=1","The Ukrainian authorities said the national holiday, which comes exactly 18 months after Russia’s full-scale invasion, won’t include public celebrations amid concerns about Russian attacks.",2023-08-24,"Constant Méheut"
"2880","Russia Says Ukraine Targeted Crimea With Dozens of Drones","/2023/08/25/world/europe/russia-crimea-drones.html?searchResultPosition=2","The attacks came the day after Ukraine claimed that its special forces had staged a brief raid into the occupied Crimean Peninsula and fought with Russian forces.",2023-08-25,"Victoria Kim and Matthew Mpoke Bigg"
"2881","Ukrainians Observe Another Independence Day as the War Rages On","/2023/08/24/world/europe/ukraine-independence-day-kyiv.html?searchResultPosition=3","On the second Independence Day since Russia’s full-scale invasion, the mood in Kyiv was subdued.",2023-08-24,"Thomas Gibbons-Neff and Daria Mitiuk"
"2882","Pentagon Plans to Begin Training Ukrainian Pilots on F-16s in U.S.","/2023/08/24/world/europe/us-ukraine-f16-jets-training.html?searchResultPosition=4","The decision is a shift from last week, when a U.S. official said the pilots could be trained in the United States if European training programs reached capacity.",2023-08-24,"Eric Schmitt and Lara Jakes"
"2883","Yevgeny Prigozhin, Renegade Mercenary Chief Who Rattled Kremlin","/2023/08/25/world/europe/yevgeny-prigozhin-dead.html?searchResultPosition=5","A tycoon and a Putin ally, he built a paramilitary force that fought by Russia’s side even as he castigated its military leaders. He died at 62 in a plane crash, Russian authorities said.",2023-08-25,"Valerie Hopkins"
"2884","Russia Extends Pretrial Detention of Evan Gershkovich","/2023/08/24/world/europe/evan-gershkovich-wsj-reporter-detained-russia.html?searchResultPosition=6","A Moscow court on Thursday extended the pretrial detention of the American reporter, who has denied the espionage charges he faces. The U.S. says he has been wrongfully detained.",2023-08-24,"Valeriya Safronova"
"2885","What to Know About the Plane Crash That Killed Yevgeny Prigozhin","/2023/08/24/world/europe/prigozhin-plane-crash-russia-wagner.html?searchResultPosition=7","The Wagner mercenary group leader, who staged a short-lived mutiny against Russia’s military leadership in June, died after a jet went down northwest of Moscow on Wednesday.",2023-08-24,"Matthew Mpoke Bigg"
"2886","With Prigozhin’s Death, Putin Projects a Message of Power","/2023/08/25/world/europe/prigozhin-putin-russia-power.html?searchResultPosition=8","The Kremlin appears to be sending the signal that no degree of effectiveness can protect someone from punishment for disloyalty.",2023-08-25,"Anton Troianovski and Valerie Hopkins"
"2887","Russia Denies Killing Prigozhin, Calling the Idea Anti-Putin Propaganda","/2023/08/25/world/europe/prigozhin-putin-killing-denial.html?searchResultPosition=9","The Kremlin and its proxies rebuffed suggestions that it was responsible for destroying a plane that reportedly carried the chief of the Wagner mercenary group.",2023-08-25,"Paul Sonne, Valeriya Safronova and Cassandra Vinograd"
"2888","A new round of U.S. sanctions focuses on the forced deportation of Ukrainian children.","/live/2023/08/25/world/russia-prigozhin-putin-ukraine-war/a-new-round-of-us-sanctions-focuses-on-the-forced-deportation-of-ukrainian-children?searchResultPosition=10",NA,2023-08-24,"Jesus Jiménez"
"2889","Ukraine Is Still Grappling With the Battlefield Prigozhin Left Behind","/2023/08/26/world/europe/prigozhin-ukraine-bakhmut-legacy.html?searchResultPosition=1","He shored up Russian forces at their most vulnerable and drew Ukraine into a costly fight for Bakhmut, giving Moscow time to build defenses that are slowing Ukraine’s counteroffensive.",2023-08-26,"Paul Sonne"
"2890","Russia Says Ukraine Fired Drones at Three Regions","/2023/08/27/world/europe/russia-ukraine-war.html?searchResultPosition=2","The frequency of drone attacks inside Russia has increased in recent weeks, bringing the war to areas deep inside Russian territory.",2023-08-27,"Vivek Shankar and Constant Méheut"
"2891","Leaderless and Exposed, Russia’s Wagner Faces an Uncertain Future","/2023/08/27/world/europe/russia-wagner-prigozhin-future.html?searchResultPosition=3","It could be hard for the Kremlin to find a way to neutralize the mercenary group after Yevgeny Prigozhin’s death while retaining its fighting power and geopolitical links.",2023-08-27,"Paul Sonne and Valerie Hopkins"
"2892","Ukrainian Commander Urges More Defenses in the Northeast","/2023/08/26/world/europe/russia-ukraine-war-counteroffensive.html?searchResultPosition=4","In an apparent break with Pentagon advice, Oleksandr Syrsky, Ukraine’s top general in the east, called for “all measures” to defend an area where Russia was threatening to take more territory.",2023-08-26,"Thomas Gibbons-Neff"
"2893","‘He Has Blood on His Hands’","/2023/08/26/world/europe/ukraine-russia-prigozhin-wagner.html?searchResultPosition=5","In a Ukraine village, there are no tears for Yevgeny V. Prigozhin, the leader of the Wagner private militia, whose presumed death in a plane crash was reported this week.",2023-08-26,"Marc Santora and Tyler Hicks"
"2894","Western Banks Helped Fund Blacklisted Oligarch’s Charity","/2023/08/27/world/europe/blacklisted-oligarch-western-banks-russia.html?searchResultPosition=6","Konstantin Malofeyev’s foundation funds orphanages in occupied Ukraine. He denies that a child-removal program there is a war crime: “All of this is fake.”",2023-08-27,"Monika Pronczuk and Valerie Hopkins"
"2895","In one Ukrainian village, there are no tears over Prigozhin’s demise.","/live/2023/08/27/world/russia-ukraine-war-news/in-one-ukrainian-village-there-are-no-tears-over-prigozhins-demise?searchResultPosition=7",NA,2023-08-27,"Marc Santora and Tyler Hicks"
"2896","Ukraine is still grappling with the battlefield Prigozhin left behind.","/live/2023/08/27/world/russia-ukraine-war-news/ukraine-is-still-grappling-with-the-battlefield-prigozhin-left-behind?searchResultPosition=8",NA,2023-08-27,"Paul Sonne"
"2897","Russia officially confirms Prigozhin’s death.","/live/2023/08/27/world/russia-ukraine-war-news/prigozhin-wagner-russia?searchResultPosition=9","Investigators saying on Sunday that genetic testing showed that the victims of a plane crash last week matched all the names on the jet’s manifest.",2023-08-27,"Constant Méheut"
"2898","A Former French President Gives a Voice to Obstinate Russian Sympathies","/2023/08/27/world/europe/former-french-president-voice-russia.html?searchResultPosition=10","Remarks by Nicolas Sarkozy have raised fears that Europe’s pro-Putin chorus may grow louder as Ukraine’s plodding counteroffensive puts pressure on Western resolve.",2023-08-27,"Roger Cohen"
"2899","Ukraine Says It Retook a Village, a Win That Highlights the Rough Going","/2023/08/28/world/europe/ukraine-robotyne-russia-counteroffensive.html?searchResultPosition=1","It took weeks of fierce combat for Ukrainian forces to seize the village of Robotyne from the Russians, and they have advanced just a few miles since June — signs of the daunting task ahead.",2023-08-28,"Constant Méheut"
"2900","With Multiple Battles, Russia and Ukraine Puzzle Over Where to Put Troops","/2023/08/29/world/europe/ukraine-russia-kupiansk-deployment.html?searchResultPosition=2","Russians are advancing in the Northeast, toward Kupiansk, while Ukraine presses its offensive in the South, each hoping to force the other to redeploy its forces.",2023-08-29,"Constant Méheut"
"2901","Vatican Tries to Clarify Pope Francis’ Remarks on Russia","/2023/08/29/world/vatican-pope-francis-russia.html?searchResultPosition=3","The Holy See sought to calm an outcry over comments that some critics said were too close to President Vladimir Putin’s justifications for invading Ukraine.",2023-08-29,"Gaia Pianigiani"
"2902","The Pentagon announces $250 million more in military hardware and ammunition for Ukraine.","/live/2023/08/30/world/russia-ukraine-news/the-pentagon-announces-250-million-more-in-military-hardware-and-ammunition-for-ukraine?searchResultPosition=4",NA,2023-08-29,"John Ismay"
"2903","New data shows ‘widespread learning loss’ among Ukraine’s children.","/live/2023/08/29/world/russia-ukraine-news-war/new-data-shows-widespread-learning-loss-among-ukraines-children?searchResultPosition=5",NA,2023-08-29,"Jesus Jiménez"
"2904","Robotyne’s recapture could boost Ukraine after weeks of grinding fighting.","/live/2023/08/28/world/russia-ukraine-news-war/robotynes-recapture-could-boost-ukraine-after-weeks-of-grinding-fighting?searchResultPosition=6",NA,2023-08-28,"Constant Méheut"
"2905","Zelensky says he believes the U.S. will offer Ukraine an Israel-like relationship.","/live/2023/08/28/world/russia-ukraine-news-war/zelensky-says-he-believes-the-united-states-will-offer-ukraine-an-israel-like-relationship?searchResultPosition=7",NA,2023-08-28,"Daniel Victor"
"2906","Russia Charges Former U.S. Consulate Worker With Collecting Information About Ukraine War","/2023/08/28/world/europe/russia-us-consulate-shonov.html?searchResultPosition=8","Robert Shonov, a Russian national, faces up to eight years in prison. The U.S. said the allegations against him are “wholly without merit.”",2023-08-28,"Valeriya Safronova"
"2907","The fighting around Kupiansk poses strategic dilemmas for both Russia and Ukraine.","/live/2023/08/29/world/russia-ukraine-news-war/the-fighting-around-kupiansk-poses-strategic-dilemmas-for-both-russia-and-ukraine?searchResultPosition=9",NA,2023-08-29,"Constant Méheut"
"2908","Zelensky says he is open to elections in Ukraine next year, if Western allies help.","/live/2023/08/28/world/russia-ukraine-news-war/zelensky-says-he-is-open-to-elections-in-ukraine-next-year-if-western-allies-help?searchResultPosition=10",NA,2023-08-28,"Jesus Jiménez"
"2909","Dueling Aerial Assaults Hit Ukraine and Russia","/2023/08/30/world/europe/ukraine-russia-drone-missile-attacks.html?searchResultPosition=1","Four military cargo planes at a Russia airfield were damaged, and the Kyiv region was hit with one of the most significant missile and drone barrages in months.",2023-08-30,"Andrew E. Kramer and Victoria Kim"
"2910","With a Village Recaptured, Ukraine Takes the Next Step in Its Counteroffensive","/2023/08/31/world/europe/ukraine-counteroffensive-robotyne-verbove.html?searchResultPosition=2","After penetrating Russian defenses to retake the village of Robotyne, Ukrainian forces have pushed the fight a few miles east, but formidable obstacles lie ahead.",2023-08-31,"Marc Santora, Constant Méheut and Eric Schmitt"
"2911","An Obsolete German Tank Seeks a Second Life on Ukraine’s Front Lines","/2023/08/31/world/europe/german-tank-ukraine-war.html?searchResultPosition=3","The Cold War-era Leopard 1A5 may be old, but it is still effective, Germany says. The country is now training Ukrainian troops to operate the weapons.",2023-08-31,"Christopher F. Schuetze"
"2912","A Thousand Tiny Quakes","/interactive/2023/08/30/world/europe/ukraine-war-russia-attacks-seismic-waves.html?searchResultPosition=4","Scientists are mapping war in an entirely new way.",2023-08-30,"James Glanz and Josh Holder"
"2913","U.K. Replaces Defense Secretary Ben Wallace With Grant Shapps","/2023/08/31/world/europe/uk-defense-secretary-wallace-shapps.html?searchResultPosition=5","Mr. Wallace, a former soldier, had come to symbolize Britain’s steadfast support for Ukraine in the war against Russia.",2023-08-31,"Mark Landler"
"2914","Attacks in Russia appear to show the range of Ukraine’s drones, and bolster frontline morale.","/live/2023/08/30/world/russia-ukraine-news/attacks-in-russia-appear-to-show-the-range-of-ukraines-drones-and-bolster-frontline-morale?searchResultPosition=6",NA,2023-08-30,"Andrew E. Kramer"
"2915","Ukraine’s military medical commissions are under review amid concerns about draft evasion.","/live/2023/08/31/world/russia-ukraine-news/ukraines-military-medical-commissions-are-under-review-amid-concerns-about-draft-evasion?searchResultPosition=7",NA,2023-08-31,"Constant Méheut"
"2916","As Ukraine’s counteroffensive pushes south, Tokmak is a strategic target.","/live/2023/08/30/world/russia-ukraine-news/as-ukraines-counteroffensive-pushes-south-tokmak-is-a-strategic-target?searchResultPosition=8",NA,2023-08-30,"Constant Méheut"
"2917","Ukraine’s drone strikes against Russia are a message for its own people, U.S. officials say.","/live/2023/08/30/world/russia-ukraine-news/ukraines-drone-strikes-against-russia-are-a-message-for-its-own-people-us-officials-say?searchResultPosition=9",NA,2023-08-30,"Julian E. Barnes"
"2918","Both Russia and Ukraine have struggled to fend off drone attacks.","/live/2023/08/30/world/russia-ukraine-news/both-russia-and-ukraine-have-struggled-to-fend-off-drone-attacks?searchResultPosition=10",NA,2023-08-30,"Paul Sonne"
